,district,year,season,crop,area,production,yield,temperature,rainfall,humidity,nitrogen,phosphorus,potassium,organic_carbon,ph,micronutrient_score
793,south 24 parganas,2010,rabi,wheat,2549.0,6519.0,2.5574735190270697,26.653333333333332,1072.26,73.92166666666667,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
794,south 24 parganas,2010,summer,groundnut,148.0,133.0,0.8986486486486487,26.653333333333332,1072.26,73.92166666666667,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
795,south 24 parganas,2010,summer,maize,321.0,659.0,2.0529595015576323,26.653333333333332,1072.26,73.92166666666667,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
796,south 24 parganas,2010,summer,moong(green gram),9328.0,6468.0,0.6933962264150944,26.653333333333332,1072.26,73.92166666666667,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
797,south 24 parganas,2010,summer,rice,68304.0,216360.0,3.167603654251581,26.653333333333332,1072.26,73.92166666666667,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
798,south 24 parganas,2010,summer,sesamum,2596.0,2432.0,0.9368258859784283,26.653333333333332,1072.26,73.92166666666667,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
799,south 24 parganas,2010,whole year,sugarcane,28.0,2273.0,81.17857142857143,26.653333333333332,1072.26,73.92166666666667,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
800,south 24 parganas,2010,winter,rice,297915.0,628668.0,2.1102260711948038,26.653333333333332,1072.26,73.92166666666667,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
801,south 24 parganas,2011,autumn,rice,7396.0,17323.0,2.3422120064899947,26.216666666666665,1146.0,73.56166666666667,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
802,south 24 parganas,2011,kharif,cotton(lint),75.0,345.0,4.6,26.216666666666665,1146.0,73.56166666666667,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
803,south 24 parganas,2011,kharif,jute,3310.0,42401.0,12.809969788519638,26.216666666666665,1146.0,73.56166666666667,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
804,south 24 parganas,2011,kharif,sunflower,4787.0,5270.0,1.1008982661374556,26.216666666666665,1146.0,73.56166666666667,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
805,south 24 parganas,2011,kharif,urad,289.0,191.0,0.6608996539792388,26.216666666666665,1146.0,73.56166666666667,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
806,south 24 parganas,2011,rabi,arhar/tur,436.0,195.0,0.44724770642201833,26.216666666666665,1146.0,73.56166666666667,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
807,south 24 parganas,2011,rabi,gram,594.0,632.0,1.063973063973064,26.216666666666665,1146.0,73.56166666666667,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
808,south 24 parganas,2011,rabi,khesari,4048.0,3206.0,0.7919960474308301,26.216666666666665,1146.0,73.56166666666667,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
809,south 24 parganas,2011,rabi,linseed,160.0,56.0,0.35,26.216666666666665,1146.0,73.56166666666667,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
810,south 24 parganas,2011,rabi,masoor,1300.0,707.0,0.5438461538461539,26.216666666666665,1146.0,73.56166666666667,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
811,south 24 parganas,2011,rabi,peas & beans (pulses),938.0,825.0,0.8795309168443497,26.216666666666665,1146.0,73.56166666666667,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
812,south 24 parganas,2011,rabi,potato,7969.0,188767.0,23.68766470071527,26.216666666666665,1146.0,73.56166666666667,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
813,south 24 parganas,2011,rabi,rapeseed &mustard,5035.0,2709.0,0.538033763654419,26.216666666666665,1146.0,73.56166666666667,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
814,south 24 parganas,2011,rabi,wheat,2470.0,7560.0,3.0607287449392713,26.216666666666665,1146.0,73.56166666666667,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
815,south 24 parganas,2011,summer,maize,195.0,278.0,1.4256410256410257,26.216666666666665,1146.0,73.56166666666667,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
816,south 24 parganas,2011,summer,moong(green gram),11552.0,7001.0,0.606042243767313,26.216666666666665,1146.0,73.56166666666667,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
817,south 24 parganas,2011,summer,rice,67579.0,215172.0,3.184006866038266,26.216666666666665,1146.0,73.56166666666667,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
818,south 24 parganas,2011,summer,sesamum,2794.0,2987.0,1.0690765926986399,26.216666666666665,1146.0,73.56166666666667,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
819,south 24 parganas,2011,whole year,sugarcane,86.0,7368.0,85.67441860465117,26.216666666666665,1146.0,73.56166666666667,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
820,south 24 parganas,2011,winter,rice,313946.0,670597.0,2.1360265778191154,26.216666666666665,1146.0,73.56166666666667,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
821,south 24 parganas,2012,autumn,rice,3887.0,8958.0,2.3046050939027527,26.14,881.16,73.62083333333334,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
822,south 24 parganas,2012,kharif,cotton(lint),284.0,1278.0,4.5,26.14,881.16,73.62083333333334,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
823,south 24 parganas,2012,kharif,jute,2554.0,49392.0,19.339075959279562,26.14,881.16,73.62083333333334,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
824,south 24 parganas,2012,kharif,sunflower,4945.0,6082.0,1.2299292214357938,26.14,881.16,73.62083333333334,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
825,south 24 parganas,2012,kharif,urad,70.0,47.0,0.6714285714285714,26.14,881.16,73.62083333333334,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
826,south 24 parganas,2012,rabi,arhar/tur,514.0,721.0,1.4027237354085602,26.14,881.16,73.62083333333334,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
827,south 24 parganas,2012,rabi,gram,597.0,630.0,1.0552763819095476,26.14,881.16,73.62083333333334,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
828,south 24 parganas,2012,rabi,khesari,6050.0,6653.0,1.0996694214876033,26.14,881.16,73.62083333333334,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
829,south 24 parganas,2012,rabi,linseed,162.0,64.0,0.3950617283950617,26.14,881.16,73.62083333333334,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
830,south 24 parganas,2012,rabi,masoor,1207.0,1181.0,0.9784589892294946,26.14,881.16,73.62083333333334,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
831,south 24 parganas,2012,rabi,peas & beans (pulses),968.0,1138.0,1.1756198347107438,26.14,881.16,73.62083333333334,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
832,south 24 parganas,2012,rabi,potato,3344.0,80025.0,23.93092105263158,26.14,881.16,73.62083333333334,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
833,south 24 parganas,2012,rabi,rapeseed &mustard,5538.0,8191.0,1.4790538100397255,26.14,881.16,73.62083333333334,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
834,south 24 parganas,2012,rabi,wheat,3388.0,9894.0,2.9203069657615113,26.14,881.16,73.62083333333334,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
835,south 24 parganas,2012,summer,groundnut,27.0,79.0,2.925925925925926,26.14,881.16,73.62083333333334,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
836,south 24 parganas,2012,summer,maize,197.0,515.0,2.6142131979695433,26.14,881.16,73.62083333333334,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
837,south 24 parganas,2012,summer,moong(green gram),13756.0,8432.0,0.6129688863041581,26.14,881.16,73.62083333333334,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
838,south 24 parganas,2012,summer,rice,60283.0,181321.0,3.007829736409933,26.14,881.16,73.62083333333334,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
839,south 24 parganas,2012,summer,sesamum,2449.0,2604.0,1.0632911392405062,26.14,881.16,73.62083333333334,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
840,south 24 parganas,2012,whole year,sugarcane,74.0,7498.0,101.32432432432432,26.14,881.16,73.62083333333334,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
841,south 24 parganas,2012,winter,rice,314185.0,714056.0,2.272724668586979,26.14,881.16,73.62083333333334,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
842,south 24 parganas,2013,autumn,rice,4033.0,10921.0,2.7079097446069924,26.015833333333333,1335.6000000000001,74.2825,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
843,south 24 parganas,2013,kharif,cotton(lint),287.0,1079.0,3.759581881533101,26.015833333333333,1335.6000000000001,74.2825,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
844,south 24 parganas,2013,kharif,jute,1494.0,31600.0,21.151271753681392,26.015833333333333,1335.6000000000001,74.2825,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
845,south 24 parganas,2013,kharif,sunflower,4437.0,5888.0,1.3270227631282399,26.015833333333333,1335.6000000000001,74.2825,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
846,south 24 parganas,2013,kharif,urad,535.0,430.0,0.8037383177570093,26.015833333333333,1335.6000000000001,74.2825,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
847,south 24 parganas,2013,rabi,arhar/tur,437.0,680.0,1.5560640732265447,26.015833333333333,1335.6000000000001,74.2825,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
848,south 24 parganas,2013,rabi,gram,646.0,719.0,1.1130030959752322,26.015833333333333,1335.6000000000001,74.2825,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
849,south 24 parganas,2013,rabi,khesari,6061.0,7008.0,1.1562448440851345,26.015833333333333,1335.6000000000001,74.2825,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
850,south 24 parganas,2013,rabi,linseed,144.0,59.0,0.4097222222222222,26.015833333333333,1335.6000000000001,74.2825,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
851,south 24 parganas,2013,rabi,masoor,1023.0,1152.0,1.1260997067448681,26.015833333333333,1335.6000000000001,74.2825,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
852,south 24 parganas,2013,rabi,peas & beans (pulses),1127.0,1303.0,1.1561668145519077,26.015833333333333,1335.6000000000001,74.2825,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
853,south 24 parganas,2013,rabi,potato,2939.0,85489.0,29.087784960871044,26.015833333333333,1335.6000000000001,74.2825,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
854,south 24 parganas,2013,rabi,rapeseed &mustard,4646.0,6477.0,1.3941024537236333,26.015833333333333,1335.6000000000001,74.2825,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
855,south 24 parganas,2013,rabi,wheat,3479.0,9881.0,2.840183960908307,26.015833333333333,1335.6000000000001,74.2825,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
856,south 24 parganas,2013,summer,groundnut,19.0,56.0,2.9473684210526314,26.015833333333333,1335.6000000000001,74.2825,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
857,south 24 parganas,2013,summer,maize,237.0,483.0,2.037974683544304,26.015833333333333,1335.6000000000001,74.2825,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
858,south 24 parganas,2013,summer,moong(green gram),14367.0,8535.0,0.5940697431614116,26.015833333333333,1335.6000000000001,74.2825,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
859,south 24 parganas,2013,summer,rice,72967.0,231508.0,3.172776734688284,26.015833333333333,1335.6000000000001,74.2825,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
860,south 24 parganas,2013,summer,sesamum,2684.0,3384.0,1.2608047690014903,26.015833333333333,1335.6000000000001,74.2825,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
861,south 24 parganas,2013,whole year,sugarcane,27.0,2706.0,100.22222222222223,26.015833333333333,1335.6000000000001,74.2825,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
862,south 24 parganas,2013,winter,rice,316815.0,747982.0,2.360942505878825,26.015833333333333,1335.6000000000001,74.2825,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
863,south 24 parganas,2014,autumn,rice,5050.0,12760.0,2.5267326732673268,26.381666666666668,915.6,72.2175,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
864,south 24 parganas,2014,kharif,cotton(lint),615.0,1574.0,2.559349593495935,26.381666666666668,915.6,72.2175,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
865,south 24 parganas,2014,kharif,jute,527.0,10997.0,20.86717267552182,26.381666666666668,915.6,72.2175,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
866,south 24 parganas,2014,kharif,sunflower,4723.0,5894.0,1.247935634130849,26.381666666666668,915.6,72.2175,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
867,south 24 parganas,2014,kharif,urad,600.0,470.0,0.7833333333333333,26.381666666666668,915.6,72.2175,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
868,south 24 parganas,2014,rabi,arhar/tur,514.0,884.0,1.7198443579766538,26.381666666666668,915.6,72.2175,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
869,south 24 parganas,2014,rabi,gram,676.0,761.0,1.1257396449704142,26.381666666666668,915.6,72.2175,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
870,south 24 parganas,2014,rabi,khesari,6702.0,7762.0,1.1581617427633542,26.381666666666668,915.6,72.2175,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
871,south 24 parganas,2014,rabi,linseed,208.0,100.0,0.4807692307692308,26.381666666666668,915.6,72.2175,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
872,south 24 parganas,2014,rabi,masoor,1295.0,818.0,0.6316602316602317,26.381666666666668,915.6,72.2175,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
873,south 24 parganas,2014,rabi,peas & beans (pulses),1526.0,1827.0,1.1972477064220184,26.381666666666668,915.6,72.2175,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
874,south 24 parganas,2014,rabi,potato,1596.0,39015.0,24.445488721804512,26.381666666666668,915.6,72.2175,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
875,south 24 parganas,2014,rabi,rapeseed &mustard,6187.0,7815.0,1.2631323743332794,26.381666666666668,915.6,72.2175,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
876,south 24 parganas,2014,rabi,wheat,3868.0,11375.0,2.940796277145812,26.381666666666668,915.6,72.2175,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
877,south 24 parganas,2014,summer,groundnut,23.0,50.0,2.1739130434782608,26.381666666666668,915.6,72.2175,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
878,south 24 parganas,2014,summer,maize,251.0,552.0,2.199203187250996,26.381666666666668,915.6,72.2175,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
879,south 24 parganas,2014,summer,moong(green gram),19457.0,11399.0,0.5858559901320861,26.381666666666668,915.6,72.2175,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
880,south 24 parganas,2014,summer,rice,63392.0,211431.0,3.3352946744068652,26.381666666666668,915.6,72.2175,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
881,south 24 parganas,2014,summer,sesamum,2974.0,3374.0,1.1344989912575656,26.381666666666668,915.6,72.2175,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
882,south 24 parganas,2014,whole year,sugarcane,26.0,2419.0,93.03846153846153,26.381666666666668,915.6,72.2175,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
883,south 24 parganas,2014,winter,rice,325501.0,794541.0,2.4409786759487684,26.381666666666668,915.6,72.2175,0.39307174437299036,0.7869084698080981,0.8102667135466373,0.5218979202250578,6.672317661241712,0.824645311683614
884,bankura,1997,autumn,rice,38211.0,88120.0,2.306142210358274,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
885,bankura,1997,kharif,bajra,162.0,73.0,0.4506172839506173,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
886,bankura,1997,kharif,horse-gram,190.0,45.0,0.23684210526315788,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
887,bankura,1997,kharif,jute,583.0,11560.0,19.828473413379072,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
888,bankura,1997,kharif,moong(green gram),100.0,51.0,0.51,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
889,bankura,1997,kharif,other kharif pulses,103.0,56.0,0.5436893203883495,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
890,bankura,1997,kharif,soyabean,338.0,168.0,0.4970414201183432,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
891,bankura,1997,kharif,urad,724.0,430.0,0.5939226519337016,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
892,bankura,1997,rabi,gram,83.0,10.0,0.12048192771084337,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
893,bankura,1997,rabi,khesari,59.0,80.0,1.3559322033898304,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
894,bankura,1997,rabi,masoor,484.0,200.0,0.4132231404958678,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
895,bankura,1997,rabi,moong(green gram),100.0,61.0,0.61,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
896,bankura,1997,rabi,oilseeds total,3179900.0,2118200.0,0.6661215761501934,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
897,bankura,1997,rabi,wheat,7167.0,12200.0,1.7022464071438537,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
898,bankura,1997,summer,moong(green gram),125.0,4.0,0.032,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
899,bankura,1997,summer,rice,44617.0,135640.0,3.0400968240805075,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
900,bankura,1997,whole year,arecanut,5.0,12.0,2.4,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
901,bankura,1997,whole year,arhar/tur,205.0,110.0,0.5365853658536586,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
902,bankura,1997,whole year,coconut,135.0,769.0,5.696296296296296,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
903,bankura,1997,whole year,dry chillies,1325.0,1089.0,0.8218867924528301,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
904,bankura,1997,whole year,groundnut,574.0,558.0,0.9721254355400697,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
905,bankura,1997,whole year,jowar,155.0,74.0,0.4774193548387097,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
906,bankura,1997,whole year,linseed,527.0,50.0,0.09487666034155598,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
907,bankura,1997,whole year,maize,500.0,380.0,0.76,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
908,bankura,1997,whole year,niger seed,65.0,20.0,0.3076923076923077,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
909,bankura,1997,whole year,potato,18942.0,387721.0,20.468852285925458,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
910,bankura,1997,whole year,pulses total,251500.0,125400.0,0.49860834990059644,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
911,bankura,1997,whole year,rapeseed &mustard,12312.0,8060.0,0.6546458739441195,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
912,bankura,1997,whole year,safflower,200.0,100.0,0.5,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
913,bankura,1997,whole year,sannhamp,449.0,1998.0,4.44988864142539,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
914,bankura,1997,whole year,sesamum,18319.0,12493.0,0.6819695398220427,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
915,bankura,1997,whole year,small millets,265.0,104.0,0.39245283018867927,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
916,bankura,1997,whole year,sugarcane,468.0,39520.0,84.44444444444444,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
917,bankura,1997,whole year,turmeric,175.0,261.0,1.4914285714285713,25.263583662714097,133.14081851119894,69.49793972332016,0.7185254123364873,0.8587508401840649,0.7364872550540302,0.6091567137169743,6.324104234527687,0.9499715630008789
